id  , designation                 , appmag   , absmag                , b-v; interpret as bprp, ra                   , dec                  , ly                , parallax           , parsec                , from earth X         , from earth Y        , from earth Z          , galactic l            , galactic b
6526, Gaia DR3 5855706051455962880, 5.973415 , -3.987440404626178    , 0.91588116            , 191.25847629407366   , -68.83076338         , 3203.2914399598862, 1.0181902150123572 ,   982.1347575883585   , -347.8471957239282   , -69.24460709517344  , -915.8581739976872    , 302.21320336747556    , -5.841827735445326
6527, Gaia DR3 682665402225188864 , 5.973663 , -1.375721484473913    , 1.5430455             , 122.55453827350236   , 25.844341857243286   , 962.2817939240172 , 3.389402169503725  ,   295.037280909754    , -142.88127005201744  , 223.8082629785803   , 128.6149338819338     , 196.3300314358142     , 27.673590718657024
6528, Gaia DR3 1529100480132935552, 5.9737296, -2.124499444516445    , 2.192451              , 195.97243887042498   , 43.007573818138525   , 1358.5360933340562, 2.400790097520067  ,   416.5295421007298   , -292.83380988071974  , -83.81632009209144  , 284.11273065388355    , 115.46889396497407    , 73.83034074627714
6529, Gaia DR3 5619599329664097536, 5.9738517, -4.876686522891693    , 0.41856194            , 111.33321303004068   , -21.98257217         , 4825.3966329787145, 0.6759154216897276 ,  1479.4750465969398   , -499.0902685068635   , 1277.911041964407   , -553.8038336904209    , 236.10493777372832    , -2.9919838775094707
6530, Gaia DR3 6309938391032371072, 5.9738936, -0.2279728501530638   , 1.3897562             , 221.49049533347585   , -15.4595466          , 567.2815542919936 , 5.749455407677852  ,   173.92951663988816  , -125.57078154811776  , -111.05851276455986 , -46.362294189396216   , 339.21558988500476    , 39.40429823235236
6531, Gaia DR3 4063093114230652928, 5.974216 , -4.227516485705154    , 1.984344              , 270.72624023210915   , -27.82667562         , 3579.0838197862117, 0.9112834915933379 ,  1097.3533584500092   , 12.300519887797671   , -970.3815631486276  , -512.2428256337322    ,   2.7222861023285847  , -2.4363764897432567
6532, Gaia DR3 4632255789335833856, 5.974536 , 1.9701516415674707    , 0.46704245            ,  26.941676171780784  , -80.17656401         , 206.20644921378332, 15.816964078648175 ,    63.22325795440934  , 9.615983393600311    , 4.887264868481784   , -62.2962908354028     , 299.9928040499001     , -36.51194935632895
6533, Gaia DR3 4438094371018143744, 5.974724 , 0.7752853937560946    , 1.2927222             , 243.5568891337546    , 5.901754938317595    , 357.5304977393009 , 9.122466532570373  ,   109.61947587636007  , -48.55580708039785   , -97.63052056890473  , 11.271403800048345    ,  18.548423643286302   , 37.697301207143354
6534, Gaia DR3 5938847959654166272, 5.9747458, 0.5773925659433976    , 1.074893              , 255.11220543249723   , -48.64811591         , 391.6480955600323 , 8.327782100755968  ,   120.07999103497477  , -20.38320844465415   , -76.67145478370144  , -90.13998603179515    , 338.65876178437907    , -3.6796652805322108
6535, Gaia DR3 5505054682175886848, 5.9748173, -1.3449361241531914   , 1.581347              , 106.31803148669931   , -50.35985739         , 949.2400577781862 , 3.4359696193543336 ,   291.0386617993188   , -52.16805666709387   , 178.19264853535802  , -224.11911237882305   , 260.68352178307623    , -18.547813548464696
6536, Gaia DR3 605308711896375168 , 5.974877 , -1.9682629216152154   , 1.6207013             , 134.86193165932585   , 13.074353951107929   , 1264.8917400833955, 2.5785289733846803 ,   387.818019623553    , -266.47554092818757  , 267.76292302936     , 87.73037947334684     , 215.04084734237625    , 33.98694948945172
6537, Gaia DR3 4372743213795720704, 5.975042 , -1.861413832466721    , 1.8683381             , 266.60364967359055   , 1.0443482225170122   , 1204.2496776954088, 2.7083752318221066 ,   369.22505724113887  , -21.87028779036591   , -368.5153263737211  , 6.7296087819914705    ,  26.18018320246119    , 15.18287254045214
6538, Gaia DR3 5975510968694657536, 5.9752173, 3.4872440543626313    , 0.64214945            , 259.0894075135263    , -35.7518214          , 102.56992108650897, 31.798406057553194 ,    31.448117185184078 , -4.830706138890734   , -25.060549206481806 , -18.374363285900756   , 350.75148365029884    , 1.6880018582904703
6539, Gaia DR3 4375738420908692992, 5.975277 , 0.892756971049284     , 1.187994              , 264.78563536347576   , 2.027948679433543    , 338.78906013673594, 9.627111332        ,   103.873318331331    , -9.434328908018474   , -103.37866538241636 , 3.6757642698824418    ,  26.20653942521747    , 17.249328841882274
6540, Gaia DR3 4035541208287927936, 5.9754252, -0.21072824787324862  , 1.5676451             , 269.23307332225494   , -40.30562969         , 563.1914614389191 , 5.791209958451637  ,   172.67548701815056  , -1.7625784401856301  , -131.6713542810188  , -111.69767945664809   , 351.19782767965654    , -7.4901139354806565
6541, Gaia DR3 1374695306328813696, 5.975434 , 0.008442069670925534  , -0.15688229           , 234.84260630488228   , 36.63681234775629    , 509.1242206890292 , 6.406216533139849  ,   156.0983764483956   , -72.12701912297163   , -102.40815607077302 , 93.15023248733043     ,  58.848073456381094   , 53.58972341929131
6542, Gaia DR3 5943803355508590848, 5.9755273, -0.217368139213181    , 1.529892              , 248.78204684605146   , -45.24461404         , 564.942776611051  , 5.773257283800094  ,   173.2124433127249   , -44.137793484121495  , -113.68835253089799 , -123.00148049323326   , 338.4560408390249     , 1.8146987881083447
6543, Gaia DR3 3943394845252502144, 5.9755735, 2.5119701117861335    , 0.54670143            , 196.58817276955995   , 21.153192347741985   , 160.74817459018237, 20.289872705025406 ,    49.2856714548199   , -44.05176691541317   , -13.122501205617741 , 17.785364896203834    , 331.8700924423295     , 83.36286155243926
6544, Gaia DR3 2449943839215309184, 5.975961 , -1.7395019288339908   , 2.1870413             , 359.94369064692455   , -0.280221979         , 1138.9848777924803, 2.8635674306066123 ,   349.2147554521396   , 349.21041022680515   , -0.34319837839805933, -1.707931379534365    ,  95.36437481193725    , -60.41962843065598
6545, Gaia DR3 4494267870326116864, 5.975963 , 1.0440646316890225    , 0.76168156            , 264.7409612956543    , 13.329466508042849   , 316.0858437492678 , 10.318589283571974 ,    96.91247248226854  , -8.64357155694108    , -93.90472754586824  , 22.34318996702911     ,  36.99005736689009    , 22.23473597196059
6546, Gaia DR3 5544922527131948800, 5.9761605, 0.4456941128177494    , 1.0645118             , 122.29244995826328   , -35.45496101         , 416.4076022290167 , 7.832613964156688  ,   127.67129908050647  , -55.55968858447322   , 87.91238279857178   , -74.05737346124198    , 252.5671472708938     , -1.4462051389029678
6547, Gaia DR3 3137799103829904384, 5.976413 , -2.167365724230282    , 1.8502088             , 117.01423854193365   , 5.409695629904944    , 1387.3342787287286, 2.3509546689704095 ,   425.35911610662646  , -192.34265417988664  , 377.26191387141364  , 40.10148850261252     , 214.3450473058757     , 14.802580240366561
6548, Gaia DR3 6819531725216652288, 5.9764395, 2.3737820737027193    , 0.66498566            , 332.7604792457286    , -21.23297789         , 171.3787052756936 , 19.031302604096535 ,    52.545010754269    , 43.5463995639056     , -22.41779328891314  , -19.029760488311133   ,  32.876001261378754   , -52.854398542958954
6549, Gaia DR3 6428420939413735424, 5.976472 , 2.104803391389341     , 0.4232459             , 297.7562338004914    , -65.60579265         , 193.98095539202504, 16.81381552848094  ,    59.47490016802544  , 11.439659050874134   , -21.737475610517745 , -54.16530351505927    , 330.5074533600526     , -30.42133753862273
6550, Gaia DR3 5422288119762119936, 5.9766555, 0.3436158245860339    , 1.2302718             , 151.3136321270134    , -36.38444391         , 436.5493112275937 , 7.471229288687608  ,   133.84678228442638  , -94.52832180326716   , 51.72351627992036   , -79.39795569530372    , 269.06052400572247    , 15.37775634575085
6551, Gaia DR3 2841250612973210112, 5.9768624, 0.6424860921027289    , -0.07810211           , 351.9184087037755    , 25.167115310142798   , 380.4526678376118 , 8.572840397040212  ,   116.6474533160855   , 104.52578867888704   , -14.841960657406101 , 49.60548427370714     ,  99.64122131251733    , -33.96025503220493
6552, Gaia DR3 2459368955967174272, 5.9769936, -2.3215521978845306   , 2.2561522             ,  27.565961697967527  , -12.88692201         , 1489.8225100461425, 2.1892272253954492 ,   456.78218706574233  , 394.7283934927824    , 206.06051893985241  , -101.87504270138307   , 169.472631087395      , -70.45784843728465
6553, Gaia DR3 4062570326465238912, 5.9770575, -1.7508948591846156   , -0.08927584           , 269.66270412314344   , -28.75911034         , 1145.5547332448534, 2.847144623776668  ,   351.22908462357077  , -1.812603155182442   , -307.89973469690153 , -168.98620573553015   ,   1.4475227678446911  , -2.083920574286067
6554, Gaia DR3 6357835694518769408, 5.9771047, 4.130358561420418     , 0.76793003            , 336.46413245764546   , -75.01563081         , 76.34394535716653 , 42.72192096886215  ,    23.40718716110283  , 5.548588499587908    , -2.4167262192648753 , -22.611258497444492   , 314.286765931219      , -38.561523306683206
6555, Gaia DR3 3575740426326074752, 5.9771214, -0.9408499190659043   , 1.6267138             , 179.78900516987753   , -10.47576461         , 788.895785730696  , 4.134335686657341  ,   241.8768275704559   , -237.84358839551234  , 0.8758759337559149  , -43.97794920233122    , 282.04799607474587    , 50.345601033139026
6556, Gaia DR3 4006703041146508416, 5.977178 , 1.2966008708907681    , 0.18737984            , 182.69200433735585   , 27.281464805790627   , 281.54044847711805, 11.584694198088132 ,    86.32079387689267  , -76.63428461260565   , -3.6032630450224574 , 39.56617713248931     , 208.79340641770634    , 80.69491867621247
6557, Gaia DR3 4207051346979309568, 5.977686 , 0.39009701696352916   , 1.3266387             , 293.8742946252387    , -7.460461098         , 427.5069395650261 , 7.629256272        ,   131.07437531887382  , 52.60082830284416    , -118.84443548322709 , -17.0189565414799     ,  31.030756479566367   , -12.912836478566389
6558, Gaia DR3 2500505225015253504, 5.978032 , 1.2991385221775005    , 0.22622395            ,  37.68811917887172   , 0.2555224734700366   , 281.3222406750717 , 11.593679874628592 ,    86.25389098317116  , 68.25636561057155    , 52.73190965148487   , 0.3846659335036621    , 167.80065471437078    , -53.937764402404774
6559, Gaia DR3 6032215807018576128, 5.978128 , 0.10768669263374697   , 0.14588451            , 251.2506552482522    , -28.50965946         , 486.9828126937291 , 6.697484829        ,   149.30978203489408  , -42.1727158788231    , -124.24148276485329 , -71.26659110061536    , 352.4518198708413     , 11.35935408609885
6560, Gaia DR3 3348206012606519168, 5.978169 , -1.2153170088827947   , -0.070014             ,  86.68959449719378   , 15.822477791657771   , 895.6175064110566 , 3.6416885295931896 ,   274.59789377201605  , 15.255952703627262   , 263.7528339977614   , 74.8712343245483      , 191.23175666698756    , -6.83079899752789
6561, Gaia DR3 6053527945816686720, 5.9781985, -1.0431099683329528   , 0.14835024            , 186.8532880483975    , -63.78903311         , 827.3457987965419 , 3.9421968477319496 ,   253.66566881999472  , -111.23792112530454  , -13.369258779061653 , -227.58220352504333   , 300.1234059711434     , -0.9256240141351371
6562, Gaia DR3 1998657366141448704, 5.978412 , -1.1952206540429557   , 1.1671815             , 355.47740081571806   , 57.25993149578781    , 887.4663666376182 , 3.675136458812757  ,   272.09874006230706  , 146.70059540824454   , -11.603810604500449 , 228.87116731868255    , 113.43339086201824    , -4.428797411694201
6563, Gaia DR3 596531929047866880 , 5.9786005, 1.970269775886945     , 0.46900272            , 128.55561413390063   , 8.452188516          , 206.58154306958804, 15.78824493        ,    63.33826238658435  , -39.04832482531145   , 48.99278539133725   , 9.309714823083594     , 216.85518809977756    , 26.4199077901217
6564, Gaia DR3 6560388001466875008, 5.9786115, -0.7145950064582234   , 1.5408258             , 332.4916247710757    , -48.10794012         , 711.3227086171353 , 4.585204381202334  ,   218.0927864632677   , 129.16286558153777   , -67.26193063308979  , -162.34916183826604   , 348.0127257355712     , -52.12893015998973
6565, Gaia DR3 6073260816590518656, 5.9790106, 0.5199744704459368    , -0.099004745          , 190.7879906          , -56.17628097         , 402.9327781065718 , 8.094551193691542  ,   123.53989443903279  , -67.55183763765783   , -12.87152844592526  , -102.63127449880284   , 301.57758056247275    , 6.798827478899101
6566, Gaia DR3 6880523250121028480, 5.979092 , -0.3928502131031246   , 1.3765116             , 302.9912043042942    , -12.39248328         , 613.498937439401  , 5.316325426109094  ,   188.09984714044845  , 100.03590623452796   , -154.09357030292287 , -40.36758042532359    ,  30.370556039321876   , -23.13736276502896
6567, Gaia DR3 3680452106958098560, 5.9793153, -1.8120729458604572   , 1.8850274             , 189.6803296065197    , -4.373564088         , 1179.5137865530114, 2.765173274940279  ,   361.6409897573589   , -355.4535879891036   , -60.6332044246652   , -27.578375215946686   , 296.28646801166525    , 58.44759925495255
6568, Gaia DR3 4714268430370570496, 5.9795876, 2.553962470877979     , 0.49053097            ,  28.943796949606785  , -60.86067517         , 157.96119045489112, 20.647856543797076 ,    48.431177244904625 , 20.637216749788923   , 11.412946756938478  , -42.301641344903935   , 289.6956578621251     , -54.490149541674946
6569, Gaia DR3 3602932207872630656, 5.9797673, 1.382703378815589     , 0.26425743            , 203.0112381322704    , -18.72895418         , 270.918184426897  , 12.03891133        ,    83.0639891422807   , -72.40603278520534   , -30.75129962968356  , -26.67115069925028    , 315.7791135809769     , 43.28050530757606
6570, Gaia DR3 2393052599332536576, 5.979771 , -1.8649108280189948   , 2.0474463             , 349.62361649391875   , -18.84154442         , 1208.8202812463808, 2.6981347439315764 ,   370.62641228319603  , 345.0300144978245    , -63.17786175152274  , -119.69454608314479   ,  48.624744665188736   , -66.90483377873701
6571, Gaia DR3 964233390748232576 , 5.979785 , -0.6591859976911918   , 1.3787284             ,  99.99133169412072   , 44.014127782916795   , 693.7764787798748 , 4.701168315385978  ,   212.7130817093277   , -26.54130588869608   , 150.65650593336582  , 147.80064760328858    , 171.32711786831217    , 16.276402564954765
